"Date","Price","Open","High","Low","Vol.","Change %"
"2023-05-19","1.4581","1.4543","1.4633","1.4519","","0.30%"
"2023-05-18","1.4538","1.4583","1.4612","1.4511","","-0.29%"
"2023-05-17","1.4580","1.4646","1.4664","1.4562","","-0.43%"
"2023-05-16","1.4643","1.4644","1.4678","1.4585","","0.03%"
"2023-05-15","1.4639","1.4710","1.4733","1.4635","","-0.39%"
"2023-05-12","1.4697","1.4727","1.4752","1.4673","","-0.20%"
"2023-05-11","1.4727","1.4683","1.4741","1.4630","","0.32%"
"2023-05-10","1.4680","1.4675","1.4709","1.4616","","0.05%"
"2023-05-09","1.4672","1.4717","1.4724","1.4657","","-0.29%"
"2023-05-08","1.4715","1.4749","1.4770","1.4694","","-0.13%"
"2023-05-05","1.4734","1.4909","1.4928","1.4735","","-1.15%"
"2023-05-04","1.4906","1.5063","1.5102","1.4900","","-1.00%"
"2023-05-03","1.5057","1.4988","1.5075","1.4981","","0.47%"
"2023-05-02","1.4986","1.4870","1.5001","1.4854","","0.83%"
"2023-05-01","1.4862","1.4928","1.4966","1.4839","","-0.47%"
"2023-04-28","1.4932","1.4992","1.5034","1.4909","","-0.36%"
"2023-04-27","1.4986","1.5058","1.5078","1.4974","","-0.45%"
"2023-04-26","1.5053","1.4951","1.5115","1.4943","","0.70%"
"2023-04-25","1.4949","1.4957","1.4994","1.4938","","0.01%"
"2023-04-24","1.4948","1.4883","1.4971","1.4863","","0.49%"
"2023-04-21","1.4875","1.4784","1.4886","1.4775","","0.66%"
"2023-04-20","1.4777","1.4748","1.4804","1.4737","","0.22%"
"2023-04-19","1.4744","1.4691","1.4754","1.4675","","0.41%"
"2023-04-18","1.4684","1.4631","1.4703","1.4624","","0.36%"
"2023-04-17","1.4632","1.4686","1.4701","1.4620","","-0.44%"
"2023-04-14","1.4696","1.4727","1.4758","1.4682","","-0.18%"
"2023-04-13","1.4723","1.4773","1.4813","1.4727","","-0.30%"
"2023-04-12","1.4767","1.4693","1.4792","1.4689","","0.52%"
"2023-04-11","1.4691","1.4673","1.4756","1.4666","","0.17%"
"2023-04-10","1.4666","1.4726","1.4750","1.4662","","-0.36%"
"2023-04-07","1.4719","1.4736","1.4757","1.4713","","-0.11%"
"2023-04-06","1.4735","1.4675","1.4742","1.4664","","0.41%"
"2023-04-05","1.4675","1.4721","1.4772","1.4662","","-0.29%"
"2023-04-04","1.4718","1.4642","1.4755","1.4621","","0.56%"
"2023-04-03","1.4636","1.4657","1.4663","1.4578","","-0.09%"
"2023-03-31","1.4649","1.4748","1.4773","1.4646","","-0.60%"
"2023-03-30","1.4738","1.4701","1.4789","1.4667","","0.27%"
"2023-03-29","1.4698","1.4749","1.4765","1.4692","","-0.34%"
"2023-03-28","1.4748","1.4750","1.4814","1.4733","","0.01%"
"2023-03-27","1.4747","1.4787","1.4808","1.4734","","-0.27%"
"2023-03-24","1.4787","1.4852","1.4875","1.4764","","-0.43%"
"2023-03-23","1.4851","1.4905","1.4942","1.4840","","-0.34%"
"2023-03-22","1.4901","1.4764","1.4915","1.4737","","0.93%"
"2023-03-21","1.4763","1.4651","1.4800","1.4646","","0.79%"
"2023-03-20","1.4648","1.4642","1.4698","1.4600","","0.05%"
"2023-03-17","1.4641","1.4555","1.4662","1.4552","","0.64%"
"2023-03-16","1.4548","1.4562","1.4621","1.4515","","-0.08%"
"2023-03-15","1.4559","1.4688","1.4713","1.4489","","-0.86%"
"2023-03-14","1.4686","1.4728","1.4748","1.4613","","-0.26%"
"2023-03-13","1.4724","1.4708","1.4787","1.4661","","0.05%"
"2023-03-10","1.4716","1.4633","1.4763","1.4622","","0.61%"
"2023-03-09","1.4627","1.4555","1.4641","1.4538","","0.49%"
"2023-03-08","1.4555","1.4510","1.4572","1.4484","","0.36%"
"2023-03-07","1.4503","1.4540","1.4562","1.4502","","-0.22%"
"2023-03-06","1.4535","1.4457","1.4557","1.4440","","0.57%"
"2023-03-03","1.4452","1.4410","1.4484","1.4382","","0.33%"
"2023-03-02","1.4404","1.4504","1.4514","1.4400","","-0.66%"
"2023-03-01","1.4500","1.4431","1.4555","1.4420","","0.48%"
"2023-02-28","1.4431","1.4404","1.4487","1.4371","","0.22%"
"2023-02-27","1.4399","1.4359","1.4411","1.4326","","0.33%"
"2023-02-24","1.4352","1.4358","1.4413","1.4341","","-0.01%"
"2023-02-23","1.4353","1.4369","1.4380","1.4330","","-0.07%"
"2023-02-22","1.4363","1.4417","1.4446","1.4367","","-0.36%"
"2023-02-21","1.4415","1.4376","1.4437","1.4325","","0.33%"
"2023-02-20","1.4368","1.4412","1.4419","1.4361","","-0.26%"
"2023-02-17","1.4405","1.4365","1.4417","1.4340","","0.35%"
"2023-02-16","1.4355","1.4315","1.4375","1.4302","","0.28%"
"2023-02-15","1.4315","1.4320","1.4380","1.4296","","0.00%"
"2023-02-14","1.4315","1.4295","1.4368","1.4294","","0.17%"
"2023-02-13","1.4291","1.4253","1.4316","1.4237","","0.32%"
"2023-02-10","1.4246","1.4445","1.4454","1.4241","","-1.35%"
"2023-02-09","1.4441","1.4400","1.4466","1.4393","","0.31%"
"2023-02-08","1.4397","1.4370","1.4426","1.4359","","0.19%"
"2023-02-07","1.4369","1.4425","1.4433","1.4358","","-0.41%"
"2023-02-06","1.4428","1.4457","1.4485","1.4398","","-0.21%"
"2023-02-03","1.4458","1.4526","1.4639","1.4458","","-0.47%"
"2023-02-02","1.4527","1.4603","1.4646","1.4514","","-0.51%"
"2023-02-01","1.4601","1.4455","1.4619","1.4441","","1.03%"
"2023-01-31","1.4452","1.4524","1.4591","1.4448","","-0.43%"
"2023-01-30","1.4514","1.4469","1.4547","1.4454","","0.35%"
"2023-01-27","1.4463","1.4514","1.4522","1.4439","","-0.29%"
"2023-01-26","1.4505","1.4620","1.4641","1.4493","","-0.77%"
"2023-01-25","1.4617","1.4556","1.4646","1.4517","","0.51%"
"2023-01-24","1.4543","1.4534","1.4559","1.4498","","0.12%"
"2023-01-23","1.4526","1.4533","1.4604","1.4514","","0.03%"
"2023-01-20","1.4522","1.4583","1.4617","1.4517","","-0.35%"
"2023-01-19","1.4573","1.4559","1.4643","1.4539","","0.10%"
"2023-01-18","1.4559","1.4442","1.4572","1.4405","","0.80%"
"2023-01-17","1.4443","1.4510","1.4563","1.4428","","-0.40%"
"2023-01-16","1.4501","1.4511","1.4530","1.4473","","-0.03%"
"2023-01-13","1.4505","1.4497","1.4540","1.4453","","0.07%"
"2023-01-12","1.4495","1.4442","1.4513","1.4404","","0.42%"
"2023-01-11","1.4435","1.4414","1.4482","1.4400","","0.19%"
"2023-01-10","1.4408","1.4358","1.4426","1.4355","","0.32%"
"2023-01-09","1.4362","1.4312","1.4390","1.4273","","0.38%"
"2023-01-06","1.4308","1.4283","1.4345","1.4218","","0.23%"
"2023-01-05","1.4275","1.4289","1.4363","1.4269","","-0.06%"
"2023-01-04","1.4283","1.4420","1.4461","1.4287","","-0.96%"
"2023-01-03","1.4421","1.4475","1.4523","1.4344","","-0.34%"
"2023-01-02","1.4470","1.4505","1.4512","1.4449","","-0.21%"
"2022-12-30","1.4500","1.4447","1.4517","1.4412","","0.41%"
"2022-12-29","1.4441","1.4438","1.4486","1.4414","","0.03%"
"2022-12-28","1.4436","1.4390","1.4454","1.4355","","0.35%"
"2022-12-27","1.4385","1.4451","1.4452","1.4339","","-0.42%"
"2022-12-26","1.4446","1.4431","1.4472","1.4418","","0.09%"
"2022-12-23","1.4433","1.4461","1.4482","1.4406","","-0.15%"
"2022-12-22","1.4455","1.4437","1.4496","1.4428","","0.17%"
"2022-12-21","1.4430","1.4462","1.4496","1.4417","","-0.17%"
"2022-12-20","1.4454","1.4469","1.4521","1.4425","","-0.09%"
"2022-12-19","1.4467","1.4478","1.4539","1.4453","","-0.21%"
"2022-12-16","1.4497","1.4515","1.4564","1.4495","","-0.11%"
"2022-12-15","1.4513","1.4476","1.4597","1.4391","","0.28%"
"2022-12-14","1.4472","1.4409","1.4507","1.4387","","0.48%"
"2022-12-13","1.4403","1.4371","1.4451","1.4288","","0.27%"
"2022-12-12","1.4364","1.4373","1.4464","1.4346","","-0.06%"
"2022-12-09","1.4373","1.4355","1.4435","1.4340","","0.15%"
"2022-12-08","1.4351","1.4342","1.4403","1.4275","","0.08%"
"2022-12-07","1.4340","1.4295","1.4408","1.4264","","0.34%"
"2022-12-06","1.4291","1.4254","1.4354","1.4244","","0.25%"
"2022-12-05","1.4255","1.4192","1.4276","1.4132","","0.44%"
"2022-12-02","1.4193","1.4137","1.4207","1.4080","","0.42%"
"2022-12-01","1.4133","1.3956","1.4149","1.3946","","1.30%"
"2022-11-30","1.3952","1.4025","1.4059","1.3944","","-0.50%"
"2022-11-29","1.4022","1.3957","1.4130","1.3891","","0.50%"
"2022-11-28","1.3952","1.3888","1.4090","1.3887","","0.34%"
"2022-11-25","1.3905","1.3882","1.3936","1.3851","","0.17%"
"2022-11-24","1.3881","1.3885","1.3934","1.3859","","0.02%"
"2022-11-23","1.3878","1.3784","1.3909","1.3771","","0.72%"
"2022-11-22","1.3779","1.3777","1.3793","1.3734","","0.06%"
"2022-11-21","1.3771","1.3821","1.3831","1.3735","","-0.34%"
"2022-11-18","1.3818","1.3810","1.3878","1.3794","","0.09%"
"2022-11-17","1.3806","1.3853","1.3865","1.3781","","-0.31%"
"2022-11-16","1.3849","1.3743","1.3875","1.3726","","0.81%"
"2022-11-15","1.3738","1.3745","1.3870","1.3687","","-0.04%"
"2022-11-14","1.3744","1.3726","1.3765","1.3657","","0.17%"
"2022-11-11","1.3721","1.3599","1.3740","1.3571","","0.93%"
"2022-11-10","1.3595","1.3543","1.3612","1.3401","","0.39%"
"2022-11-09","1.3542","1.3526","1.3556","1.3473","","0.14%"
"2022-11-08","1.3523","1.3527","1.3553","1.3478","","0.01%"
"2022-11-07","1.3522","1.3492","1.3542","1.3399","","0.73%"
"2022-11-04","1.3424","1.3402","1.3434","1.3269","","0.16%"
"2022-11-03","1.3403","1.3464","1.3473","1.3381","","-0.42%"
"2022-11-02","1.3459","1.3460","1.3520","1.3433","","0.02%"
"2022-11-01","1.3456","1.3463","1.3514","1.3443","","-0.05%"
"2022-10-31","1.3463","1.3530","1.3582","1.3453","","-0.64%"
"2022-10-28","1.3550","1.3517","1.3599","1.3504","","0.29%"
"2022-10-27","1.3511","1.3661","1.3689","1.3497","","-1.05%"
"2022-10-26","1.3655","1.3562","1.3700","1.3534","","0.72%"
"2022-10-25","1.3557","1.3532","1.3597","1.3510","","0.19%"
"2022-10-24","1.3531","1.3460","1.3585","1.3430","","0.62%"
"2022-10-21","1.3447","1.3469","1.3518","1.3428","","-0.13%"
"2022-10-20","1.3464","1.3454","1.3485","1.3404","","0.11%"
"2022-10-19","1.3449","1.3540","1.3556","1.3440","","-0.66%"
"2022-10-18","1.3539","1.3491","1.3591","1.3468","","0.34%"
"2022-10-17","1.3493","1.3490","1.3513","1.3431","","0.02%"
"2022-10-14","1.3490","1.3442","1.3542","1.3408","","0.36%"
