WTI Price,Natural Gas Price,Aluminum Price,Gold Price,Platinum Price,Silver Price,Lumber Price,Interest_Rate,GDP,CPI,Unemployment,Housing starts,DAX,FTSE 100,TSX,CADJPY,EURCAD,GBPCAD,USDCAD,10 YR Bond Yield,Month,Day,DayofWeek,EMA Slope,EMA/Close,RSI,MACD Histogram,Daily Volatility
2.2934424834621674,1.807858782041691,-0.13513349152567575,-0.6484737871117982,1.953043259750325,0.5733341198624446,-0.3395974356034312,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.4447894326658046,-0.27678939678429715,-1.2681316174328334,1.9383244384480083,-0.3383207017928132,-0.025368490161663516,-2.6628489853511983,2.139209119656398,-1.5597876910806254,-1.6685567381550914,0.0,-0.10661089643393643,0.06660462768556258,-3.1100357682330406,-0.0030253702515430727,-1.0341498175480406
2.1127204498769125,1.9284374574459937,-0.13513349152567575,-0.6484737871117982,2.0897828142584385,0.5733341198624446,-0.3395974356034312,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.4447894326658046,-0.27678939678429715,-1.2681316174328334,1.82768710167085,-0.43634279249949587,-0.09622768721259077,-2.629304928594559,2.139209119656398,-1.5597876910806254,-1.5549553092220778,0.7072848712992281,-0.10661089643393643,0.06660462768556258,-3.1100357682330406,-0.0030253702515430727,-1.0341498175480406
2.0306748640774717,1.9054055756271948,-0.13513349152567575,-0.5914401292549294,2.14474940745675,0.5966294054185243,-0.3233799556962656,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.4226225424992653,-0.2526185324317907,-1.2975223642948803,1.8924889703546146,-0.6996570361625523,-0.18759875709404925,-2.6740303376034134,2.158031475875496,-1.5597876910806254,-1.441353880289064,1.4145697425984562,-0.2427153181613211,0.20444087467710279,-3.1100357682330406,-0.06000759269625118,-1.0341498175480406
2.0012936745682133,1.9081152087823474,-0.13513349152567575,-0.5939938751291173,2.1618080053458804,0.5663174675865172,-0.3456210709975213,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.427136734031329,-0.25250487632982066,-1.3320936112104844,1.7692073665172074,-0.5651169116631829,-0.16801924211945116,-2.64918288815405,2.1015644072182007,-1.5597876910806254,-1.1005495934900227,-1.4145697425984562,-0.38984758232233935,0.3545785737751497,-3.1100357682330406,-0.1596320471943679,-1.0341498175480406
2.0145983641573117,1.8986314927393129,-0.13513349152567575,-0.6297463173677521,2.1512479209383244,0.47762698281878996,-0.3354272264844459,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.3777647371351902,-0.20567856231775533,-1.266355075487058,1.669633763417764,-0.3037246697786886,-0.0029919016192659848,-2.5112795437100828,2.0074526261227077,-1.5597876910806254,-0.9869481645570088,-0.7072848712992281,-0.05844673179719097,0.018000054843462336,-0.25376710611110126,-0.08592570619971947,-1.0341498175480406
1.940313847284845,1.7861817168004677,-0.13513349152567575,-0.6471969141747043,2.1674942046422587,0.40802179224158747,-0.32708680824647496,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.3830428687726806,-0.2694585782071658,-1.2548788738665375,1.6269593620894292,-0.24606461642181296,0.12474112464358927,-2.445433802669269,2.1015644072182007,-1.5597876910806254,-0.8733467356239951,0.0,-0.00988911685690039,-0.03087467088686391,-0.027856786862236898,-0.012456626068694738,-1.0341498175480406
1.9031715888486116,1.500315418931838,-0.13513349152567575,-0.6305975659924807,2.179678917420209,0.44843770935093075,-0.28306793421273974,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.4311710954145298,-0.32712010727380153,-1.2452959213269152,1.593768161056282,-0.12497850437237917,0.19093853241484873,-2.4193439807474375,2.0262749823418065,-1.5597876910806254,-0.7597453066909813,0.7072848712992281,0.025276592679810552,-0.06617165456648086,0.13443396362795887,0.05336327330564016,-1.0341498175480406
1.96193396786713,1.5653466146555073,-0.13513349152567575,-0.5561133113286589,2.2795935621994046,0.5999973985109697,-0.29835870098235306,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.3985742130648164,-0.23505866467726733,-1.1687165894964195,1.419909488977886,0.14602374640492624,0.2748507394488421,-2.3510134947616907,1.800406707712624,-1.5597876910806254,-0.6461438777579676,1.4145697425984562,0.36734401201906686,-0.40644491323626375,0.9398034124931632,0.24070121454039958,-1.0341498175480406
1.9109326577755856,1.8647610782999011,-0.13513349152567575,-0.5382370902093424,2.32941549889147,0.6454653052589822,-0.2965052747072483,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.375258255962842,-0.20245830609524312,-1.2115351406274497,1.2966278851404787,0.06722167348386596,0.12474112464358927,-2.3907694138806703,1.762761995274427,-1.5597876910806254,-0.30533959095892627,-1.4145697425984562,0.12391875151801741,-0.16459528584119243,0.29792523673018023,0.2623418931988988,-1.0341498175480406
1.9547272610063686,1.993468653169663,-0.13513349152567575,-0.5624976760141294,2.237894767359307,0.6165566978821595,-0.3029922666701147,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.3561029313358746,-0.18406496025959784,-1.2044678752227223,1.359849220441714,0.30170589046848456,0.31121269583023886,-2.288894871138281,1.8192290639317221,-1.5597876910806254,-0.19173816202591246,-0.7072848712992281,0.134691060669001,-0.1752062653922796,0.3547078069810148,0.2751051466739825,-1.0341498175480406
2.0423164674679333,1.9338567237563,-0.13513349152567575,-0.5927170021920233,2.240873252705028,0.5750181164086673,-0.30391897980766697,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.234061921105395,-0.08366873685185364,-1.152468362795275,1.4230705557429493,0.1171937197264884,0.22170634166064662,-2.302560968335432,1.8192290639317221,-1.5597876910806254,-0.0781367330928987,0.0,0.3525123622797636,-0.39080779019339534,0.6975451427506035,0.3681150036015016,-1.0341498175480406
2.0306748640774717,2.0110812686781565,-0.13513349152567575,-0.5846301402570937,2.251704108507651,0.552564829125698,-0.2775076553874259,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.2442267439957766,-0.09207928839770918,-1.1142143573935375,1.3993625550049855,0.14217974284780177,0.20119446883011538,-2.3050457132803683,1.7251172828362298,-1.5597876910806254,0.03546469584011507,0.7072848712992281,0.48593526510375923,-0.5212153694817242,0.8878133062525404,0.47905071430471396,-1.0341498175480406
2.053403708792182,1.9352115403338757,-0.13513349152567575,-0.5348320957104241,2.3743635504723546,0.6227313518849754,-0.26314360175536483,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.2282850186552714,-0.0657868434750771,-1.077496995937599,1.3503660201465286,0.053767661033926016,0.3205362743895703,-2.267774539106322,1.6874725703980327,-1.5597876910806254,0.14906612477312883,1.4145697425984562,0.5995352424612297,-0.6310528833493101,1.0365646565444726,0.5913286045642673,-1.0341498175480406
2.0290117778788352,1.8905025932738537,-0.13513349152567575,-0.577820151259259,2.433662485991715,0.5009222683748706,-0.26314360175536483,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.2453694973766203,-0.05171242951433224,-1.0113110828628626,1.3503660201465286,0.038391646805428115,0.30655090655057105,-2.2851677537208768,1.6686502141789346,-1.5597876910806254,0.48987041157217015,-1.4145697425984562,0.8387808989867647,-0.8606074333088922,1.246041695561565,0.7543403703266004,-1.0341498175480406
2.087774156897353,2.077467280979403,-0.13513349152567575,-0.577820151259259,2.378154350003273,0.5009222683748706,-0.27889772509375443,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.2363916227492144,-0.05639127237880512,-1.0362864097793874,1.3440438866164064,0.10758371083367721,0.3792748193133646,-2.2628050492164498,1.6874725703980327,-1.5597876910806254,0.603471840505184,-0.7072848712992281,0.6330863531729276,-0.6608713484187481,1.0264132873084633,0.7621379278514725,-0.3546123044228676
2.1842331564183173,2.427009957994125,-0.13513349152567575,-0.5914401292549294,2.4017114613739783,0.49222161955271954,-0.2751908725435451,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.2427114908941037,-0.07141282052264362,-1.0126661823762464,1.2112790824838136,0.39011797228235606,0.6664410389408041,-2.11372035252027,1.6498278579598358,-1.5597876910806254,0.7170732694381977,0.0,0.6720209524656836,-0.6971683536671268,1.0946327522393149,0.7647136426781499,-0.358968746564743
2.2169405183248503,2.48255743767476,-0.13513349152567575,-0.4905671672244963,2.4057730322999618,0.5402155211200661,-0.2904816393131584,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.298946321629897,-0.17190375734869737,-1.048475821670111,1.0121318762849243,0.7456883013164085,0.75408267739853,-2.095084765433247,1.5180713644261463,-1.5597876910806254,0.8306746983712114,0.7072848712992281,0.43203612703385535,-0.4638576704686353,1.0432632875117567,0.646910053820982,-0.3501097922145692
2.1792438978224054,3.094934530739312,-0.13513349152567575,-0.4820546809772024,2.240602481309963,0.471452328815974,-0.3205998162836088,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.4498529034472245,-0.3794019141804766,-1.1880121691702452,0.8904308058300487,0.6726522337310349,0.5741376112034146,-2.111235607575334,1.4992490082070473,-1.5597876910806254,0.9442761273042253,1.4145697425984562,-0.265436821341191,0.2254710637547501,0.3516733344820716,0.2572457999662075,-0.0763844279780007
2.128242587730861,2.6410709772512035,-0.13513349152567575,-0.48588529978848405,2.1764296606794216,0.47931097936501266,-0.3345005133468936,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.4768749170937052,-0.5936057810285466,-1.2758472558104719,0.8904308058300487,0.7360782924235972,0.7214501524408659,-2.0776915508186944,1.5745384330834415,-1.5597876910806254,1.2850804141032666,-1.4145697425984562,-0.6570624953797282,0.6226882426816749,-0.3333540225599625,-0.1827443947291117,-0.023033167200978283
2.2219297769207627,2.8930668606804217,-0.13513349152567575,-0.5395139631464363,2.1385216653702415,0.3979178129642511,-0.3493279235477307,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.4404520206622697,-0.5525569855333423,-1.207528195654861,0.904655606272827,0.8168023671232199,0.7680680452375293,-2.034208514282308,1.5368937206452444,-1.5597876910806254,1.3986818430362804,-0.7072848712992281,-0.28826255922250615,0.24870218870191294,-0.10426244484204703,-0.32805458769257867,0.023963349489964755
2.2191579665897003,3.602990747330478,-0.13513349152567575,-0.4909927915368606,2.1645157192965363,0.41167045142506936,-0.34793785384140213,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.4847605467769884,-0.6056912132047998,-1.2363418905710175,0.7813740024354198,0.8629304098087178,0.7876475602121273,-2.0056339474155407,1.423959583330653,-1.5597876910806254,1.512283271969294,0.0,-0.40439457605619733,0.3660916238808421,-0.25773083516663625,-0.46862599953787254,0.03334771754176957
2.2673874663501827,2.86326089597374,-0.13513349152567575,-0.5748407810727059,1.9977205399361442,0.2921066966432611,-0.3136494677519664,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.4615582336576396,-0.6167347977796515,-1.1766526746848478,0.8619812049444922,0.5919281590314124,0.6813587646357364,-2.025511906975032,1.442781939549752,-1.5597876910806254,1.6258847009023079,0.7072848712992281,-0.0996218482891567,0.05962271400490171,-0.32378368288522297,-0.4262092869999333,0.009212172209543689
2.226364673450462,2.771133368698541,-0.13513349152567575,-0.5863326375065528,1.9576463734664402,0.2904227000970384,-0.3372806527595504,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.503859049412643,-0.6697932547164617,-1.2028080404120698,0.8003404030257908,0.37281995627529163,0.5871906211864786,-2.0602983362041396,1.386314870892456,-1.5597876910806254,1.7394861298353217,1.4145697425984562,-0.22140929791985578,0.18162364877635936,-0.25697892993392196,-0.43679204185739906,-0.002913246851683111
2.167602294431944,2.719650338750637,-0.13513349152567575,-0.5007821507212484,2.0074683101585045,0.3715352004067625,-0.3576683417857016,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.5795964502778697,-0.754618592154174,-1.3381494147774715,0.667575598893198,0.4247140042964806,0.43521629066935946,-2.0739644334012906,1.3110254460160617,-1.2674379030015275,-1.441353880289064,-1.4145697425984562,-0.837223017143131,0.8099510182940127,-0.7499018290024908,-0.6907381908061311,0.16479199277749215
2.209733811464089,3.3564141302115647,-0.13513349152567575,-0.5378114658969771,1.9454616606884896,0.3751838595902454,-0.3493279235477307,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.6166001937316126,-0.7856656506759263,-1.3262971568326627,0.8035014697908519,0.32476991181123144,0.4044484814235636,-2.116205097465206,1.386314870892456,-1.2674379030015275,-1.3277524513560501,-0.7072848712992281,-0.7127547681371863,0.6824785464586688,-0.9178114869285127,-0.796963865142035,0.1330709471346479
2.2202666907221253,2.8890024109476924,-0.13513349152567575,-0.5135508800921893,1.9877019983187185,0.4826789724574581,-0.33125701736546026,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.6239176035017693,-0.7693370573594217,-1.2905004849982564,0.776632402287827,0.35359993848966925,0.3867336821608318,-2.117447469937674,1.4616042957688502,-1.2674379030015275,-1.2141510224230365,0.0,-0.4892574195888995,0.4538105318571775,-0.9286498028414587,-0.7568001606063351,0.13145622100528032
2.2457673457678977,2.7548755697676244,-0.13513349152567575,-0.5122740071550954,1.9514186313799315,0.5172009016550229,-0.34469435785996905,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.535363686818235,-0.5791714560782258,-1.1908390753321367,0.8888502724475171,0.43816801674641626,0.37834246145743144,-2.134840684552229,1.5557160768643434,-1.2674379030015275,-1.1005495934900227,0.7072848712992281,0.008703100330963866,-0.04877545376971045,-0.6709345935411453,-0.5014501298353025,0.2229021318298444
2.3588572072752343,2.5435241836656997,-0.13513349152567575,-0.4880134213503075,1.9923051120348327,0.5194462303833195,-0.3354272264844459,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.506738030305819,-0.5537882599713612,-1.1434430110123566,0.9710380083391235,0.43624601496785403,0.4147044178388282,-2.1795660935610837,1.4804266519879492,-1.2674379030015275,-0.9869481645570088,1.4145697425984562,0.21720533352777002,-0.25567922538159704,-0.743748459584041,-0.22480639837510963,0.20249874584064453
2.3688357244670586,2.277980134460716,-0.13513349152567575,-0.4377897524912736,2.0015113394670623,0.5688434624058504,-0.318283033439728,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.5143521771417194,-0.5161491475352882,-1.1384635065804014,0.9299441403933203,0.520814093224601,0.43987807994902517,-2.1509915266943165,1.5180713644261463,-1.2674379030015275,-0.6461438777579676,-1.4145697425984562,0.20942507839125457,-0.24776066586300857,-0.6500897253968797,-0.031049247187540367,0.20157027901384542
2.362183379672509,2.6099101959669446,-0.13513349152567575,-0.3735204813242049,2.0088221671338324,0.5803507721383719,-0.3131861111831902,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.3950828173763805,-0.36250504035411646,-1.0821782488020146,1.0484841440831347,0.37281995627529163,0.4128397021269619,-2.213110150317723,1.5933607893025405,-1.2674379030015275,-0.5325424488249538,-0.7072848712992281,0.4399755394289149,-0.4736921393043116,-0.5262351400419353,0.20013362458282818,0.22757731981461862
2.386020948519644,2.607200562811792,-0.13513349152567575,-0.3513880170812405,2.1041336981969145,0.6331159972533492,-0.3354272264844459,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.3564249226199798,-0.35801562432626094,-1.069534975830254,1.0405814771704809,0.26903186023292225,0.5554904540847495,-2.2180796402075953,1.6498278579598358,-1.2674379030015275,-0.41894101989194,0.0,0.44646891018312057,-0.47934384183826173,-0.3652308627344691,0.35757993215231265,0.22061327229200423
2.3849122243872185,3.150482010419945,-0.13513349152567575,-0.3296811771506414,2.155580263259373,0.6482719661693527,-0.30484569294521924,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.320582873210852,-0.38758515352239026,-1.0039455658905967,1.0200345431975781,0.39011797228235606,0.5787994004830802,-2.2528660694367053,1.5933607893025405,-1.2674379030015275,-0.30533959095892627,0.7072848712992281,0.6975299903811958,-0.7214328773448311,0.40816440335607174,0.5623850676707037,0.06137695492548298
2.3821404140561566,3.138288661221758,-0.13513349152567575,-0.2509406793631726,2.228417768532012,0.9362353755734271,-0.2974319878448008,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.2791470144347201,-0.37962922638441843,-0.9695104772993034,0.9662964081915306,0.41510399540366943,0.6748322596442045,-2.247896579546831,1.6121831455216387,-1.2674379030015275,-0.19173816202591246,1.4145697425984562,0.7804092039768346,-0.7993676466760523,0.9641311467708394,0.724447483465342,-0.05286038683522283
2.397662551910105,3.56370106658076,-0.13513349152567575,-0.22625446924601947,2.2462886806063396,1.0701131009981284,-0.2974319878448008,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.2827078592236483,-0.24252208204003095,-0.9695104772993034,1.0010681426072094,0.41318199362510716,0.6207555040000758,-2.267774539106322,1.6121831455216387,-1.2674379030015275,0.14906612477312883,-1.4145697425984562,0.6959310991758552,-0.7168940967368497,0.7917227975578569,0.782803856690349,-0.076253297453932
2.500219534159406,3.594861847865019,-0.13513349152567575,-0.22625446924601947,2.19917445786493,1.0746037584547226,-0.3006754838262339,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.2808011657373777,-0.12805144467154014,-0.9547859270844995,1.0911585454114674,0.46892004520341635,0.5620169590762816,-2.286410126193345,1.5745384330834415,-1.2674379030015275,0.26266755370614264,-0.7072848712992281,0.6876858526178496,-0.7075935321411472,1.0199099446186664,0.799856768890945,-0.10206233974069574
2.5490033959861003,4.405042161255731,-0.13513349152567575,-0.2432794417406073,2.1596418341853565,1.0566411286283477,-0.29511520500092003,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.2806306997634407,-0.12752104952900914,-0.9273856852492887,0.9093972064204198,0.7649083191020352,0.7596768245341289,-2.122416959827546,1.5745384330834415,-1.2674379030015275,0.37626898263915637,0.0,0.7389252156352563,-0.7550697199757052,0.9349697579123,0.8128729897080895,-0.12137392048292737
2.5273832754038152,4.289882752161734,-0.13513349152567575,-0.25817629267337167,2.1683065188274546,1.0100505575161873,-0.3090159020642048,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.306642544675472,-0.0966823605275365,-0.8686171589846523,0.8762060053872704,0.7841283368876575,0.7615415402459972,-2.098811882850654,1.5745384330834415,-1.2674379030015275,0.48987041157217015,0.7072848712992281,0.9305467598376821,-0.9348547828298511,1.2643951140159708,0.88163339612922,-0.13178519740414213
2.48746920663652,4.386074729169661,-0.13513349152567575,-0.22965946374493781,2.233291653643192,1.0375558344378237,-0.29187170901948667,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.2825879016864323,-0.04919305258730613,-0.8716320933086885,0.8951724059776415,0.8629304098087178,0.7456914566951317,-2.0826610407085666,1.5180713644261463,-1.2674379030015275,0.603471840505184,1.4145697425984562,0.8178081026892533,-0.8262886896622446,2.489358203335956,0.8599277264439277,-0.5361378526131161
2.5218396547416906,3.4512512906419164,-0.13513349152567575,-0.16836956276442122,2.267138078026388,1.1130550129268058,-0.283994647350292,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.2497637313714678,0.003467607992603608,-0.8577828466073133,0.964715874808999,0.7149362728594084,0.7056000688900024,-2.14850678174938,1.5180713644261463,-1.2674379030015275,0.9442761273042253,-1.4145697425984562,0.7939021148010054,-0.8018920846461779,2.489509508035742,0.8133866295232014,-0.5373228113500921
2.4669578101866594,2.9784203050677376,-0.13513349152567575,-0.1483652200832803,2.29150750358229,1.088356396915541,-0.3062357626515477,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.2558184302235647,-0.06351372143565683,-0.8824858568752153,0.8904308058300487,0.8052703564518464,0.7708651188053287,-2.116205097465206,1.6498278579598358,-1.2674379030015275,1.0578775562372391,-0.7072848712992281,0.5937427990712258,-0.6106628295720942,2.188275061092477,0.6771137766311871,-0.4754956019476464
2.509089327218805,2.6519095098718153,-0.13513349152567575,-0.2109319940008908,2.2370824531741103,0.8893641383702303,-0.3363539396219981,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.2795700225922702,-0.1228990347155213,-0.8827452060643795,0.8509174712667772,0.7975823493375932,0.8305360215850561,-2.0615407086766075,1.5745384330834415,-1.2674379030015275,1.1714789851702527,0.0,0.5258414374406226,-0.5450169891613185,2.0922335586258307,0.5375831773035594,-0.5849961187143295
2.4985564479607687,2.1858526071855184,-0.13513349152567575,-0.19475827013103256,2.3581172667684203,0.9168694152918667,-0.3386707224658789,0.2273169095182865,-1.5235394065861583,-1.7437108876493077,0.38629213016019065,-1.9171729426606812,-1.3259115132850647,-0.10183477048355534,-0.8657837690930328,0.825628937146284,0.826412376016031,0.8370625265765902,-2.0702373159838836,1.5180713644261463,-1.2674379030015275,1.2850804141032666,0.7072848712992281,0.5441539147562853,-0.5615681340704829,2.0527249960043474,0.43548028748223344,-0.6024022789814566
2.509089327218805,2.3186246317880097,-0.13513349152567575,-0.23817194999223174,2.325895470755618,0.8857154791867474,-0.3548882023730445,0.2273169095182865,-1.4065930767156003,-1.5369874817746596,0.3261072889820199,-1.9171729426606812,-1.2604083844107123,-0.10291450345228131,-0.8691228899035232,0.8509174712667772,0.8783064240372199,0.8090917908985917,-2.1398101744421014,1.5368937206452444,-1.2674379030015275,1.3986818430362804,1.4145697425984562,0.4667133140899795,-0.48701654992930576,1.993707219687013,0.32183098368530044,-0.5948782875794922
2.6382556886463027,2.1601110922115656,-0.13513349152567575,-0.1160177723435638,2.3944006337072072,0.954198005399802,-0.3224532425587133,0.2273169095182865,-1.4065930767156003,-1.5369874817746596,0.3261072889820199,-1.9171729426606812,-1.470769709804886,-0.2948986023650138,-0.8670805150388544,0.7861156025830125,0.7629863173234729,0.7456914566951317,-2.124901704772485,1.4992490082070473,-0.9750881149224295,-1.441353880289064,-1.4145697425984562,0.421568959537796,-0.4433106012379862,1.8898806383538957,0.21659542398169476,-0.6283965222199922
2.550112120118525,2.397203993287443,-0.13513349152567575,-0.1687951870767855,2.3944006337072072,0.8803828234570428,-0.32013645971483257,0.2273169095182865,-1.4065930767156003,-1.5369874817746596,0.3261072889820199,-1.9171729426606812,-1.3253938018086604,-0.07626214754007332,-0.8170779913679724,0.8746254720047411,0.8225683724589066,0.766203329525663,-2.106266117685462,1.6310055017407374,-0.9750881149224295,-1.3277524513560501,-0.7072848712992281,0.602820781975983,-0.6145983903824513,1.9652219073940072,0.21463372444704718,-0.6021647071350034
2.445892051670587,2.202110406116435,-0.13513349152567575,-0.15858020358003339,2.482401337103518,0.894135461917861,-0.32477002540259414,0.2273169095182865,-1.4065930767156003,-1.5369874817746596,0.3261072889820199,-1.9171729426606812,-1.3551495845927393,-0.1678500230450633,-0.8077997741256191,0.9710380083391235,0.6284461928240992,0.7261119417205336,-2.1870203283958918,1.6121831455216387,-0.9750881149224295,-1.2141510224230365,0.0,0.57822198144304,-0.5903205380556703,1.8433440585488474,0.19805331342221147,-0.6669287822678608
2.451990034398924,2.3904299103995608,-0.13513349152567575,-0.10963340765809336,2.5338479021659768,0.9791772875021054,-0.318746390008504,0.2273169095182865,-1.4065930767156003,-1.5369874817746596,0.3261072889820199,-1.9171729426606812,-1.3546129324525635,-0.1430919354990409,-0.8287098025019927,1.1385745468873927,0.7898943422233442,0.6785616910679371,-2.2391999722395544,1.6874725703980327,-0.9750881149224295,-1.1005495934900227,0.7072848712992281,0.41616839733157535,-0.4360039952801642,1.325272216438574,0.11419265289163877,-0.6517070906295038
2.508534965152592,2.330817980986198,-0.13513349152567575,-0.16751831413969162,2.5297863312399933,0.7978669926921325,-0.3011388403950099,0.2273169095182865,-1.4065930767156003,-1.5369874817746596,0.3261072889820199,-1.9171729426606812,-1.475908943241389,-0.2867153630231001,-0.8110999925577352,1.0390009437879493,1.085882616121963,0.8062947173307923,-2.117447469937674,1.7251172828362298,-0.9750881149224295,-0.9869481645570088,1.4145697425984562,0.44792845028045736,-0.46552596874023905,1.4056656357643256,0.06697251799532278,-0.6535640005992226
