"Date","Price","Open","High","Low","Vol.","Change %"
"2021-01-04","6,571.88","6,460.52","6,662.66","6,460.52","957.24M","1.72%"
"2020-12-31","6,460.52","6,555.82","6,555.82","6,439.41","316.94M","-1.45%"
"2020-12-30","6,555.82","6,602.65","6,622.98","6,552.46","425.49M","-0.71%"
"2020-12-29","6,602.65","6,502.11","6,676.60","6,502.11","823.98M","1.55%"
"2020-12-24","6,502.11","6,495.75","6,530.28","6,479.59","477.47M","0.10%"
"2020-12-23","6,495.75","6,453.16","6,497.28","6,431.21","781.64M","0.66%"
"2020-12-22","6,453.16","6,416.32","6,457.47","6,382.61","613.67M","0.57%"
"2020-12-21","6,416.32","6,529.18","6,529.18","6,315.34","1.11B","-1.73%"
"2020-12-18","6,529.18","6,551.06","6,604.54","6,518.25","1.20B","-0.33%"
"2020-12-17","6,551.06","6,570.91","6,601.63","6,551.06","725.53M","-0.30%"
"2020-12-16","6,570.91","6,513.32","6,598.42","6,513.32","860.33M","0.88%"
"2020-12-15","6,513.32","6,531.83","6,558.24","6,484.04","737.40M","-0.28%"
"2020-12-14","6,531.83","6,546.75","6,583.70","6,524.70","870.27M","-0.23%"
"2020-12-11","6,546.75","6,599.76","6,607.44","6,520.54","1.07B","-0.80%"
"2020-12-10","6,599.76","6,564.29","6,640.74","6,561.11","1.11B","0.54%"
